anno,ateneo,area,gruppo,classe_laurea,classe_des,nome_corso,level,provincia,comune,accesso,didattica
2024,Roma La Sapienza,"Artistica, Letteraria ed Educazione",Arte e Design,L-1,Beni culturali,Scienze Archeologiche,triennale,ROMA,ROMA,accesso libero,in presenza
2024,Roma La Sapienza,"Artistica, Letteraria ed Educazione",Arte e Design,L-1,Beni culturali,Studi Storico-Artistici,triennale,ROMA,ROMA,accesso libero,in presenza
2024,Roma Marconi - telematica,"Artistica, Letteraria ed Educazione",Arte e Design,L-1,Beni culturali,"Beni Culturali: Conoscenza, Gestione, Valorizzazione",triennale,ROMA,ROMA,accesso libero,a distanza
2024,Roma Tor Vergata,"Artistica, Letteraria ed Educazione",Arte e Design,L-1,Beni culturali,"Beni Culturali (Archeologici, Artistici, Musicali e dello Spettacolo)",triennale,ROMA,ROMA,accesso libero,in presenza
2024,Roma Tre,"Artistica, Letteraria ed Educazione",Arte e Design,L-1,Beni culturali,Archeologia e Storia dell'Arte,triennale,ROMA,ROMA,accesso libero,in presenza
2024,Roma UNINETTUNO - telematica,"Artistica, Letteraria ed Educazione",Arte e Design,L-1,Beni culturali,Conservazione e Valorizzazione dei Beni Culturali,triennale,ROMA,ROMA,accesso libero,a distanza
2024,Salento,"Artistica, Letteraria ed Educazione",Arte e Design,L-1,Beni culturali,Beni Culturali,triennale,LECCE,LECCE,accesso libero,in presenza
2024,Salerno,"Artistica, Letteraria ed Educazione",Arte e Design,L-1,Beni culturali,Scienze dei Beni Culturali,triennale,SALERNO,FISCIANO,accesso libero,in presenza
2024,Sassari,"Artistica, Letteraria ed Educazione",Arte e Design,L-1,Beni culturali,Scienze dei Beni Culturali,triennale,SASSARI,SASSARI,accesso libero,in presenza
2024,Siena,"Artistica, Letteraria ed Educazione",Arte e Design,L-1,Beni culturali,Scienze Storiche e del Patrimonio Culturale,triennale,SIENA,SIENA,accesso libero,in presenza
2024,Torino,"Artistica, Letteraria ed Educazione",Arte e Design,L-1,Beni culturali,Beni Culturali,triennale,TORINO,TORINO,accesso libero,in presenza
2024,Trento,"Artistica, Letteraria ed Educazione",Arte e Design,L-1,Beni culturali,Beni Culturali,triennale,TRENTO,TRENTO,locale,in presenza
2024,Tuscia,"Artistica, Letteraria ed Educazione",Arte e Design,L-1,Beni culturali,Scienze dei Beni Culturali,triennale,VITERBO,VITERBO,accesso libero,in presenza
2024,Udine,"Artistica, Letteraria ed Educazione",Arte e Design,L-1,Beni culturali,Beni Culturali,triennale,UDINE,UDINE,accesso libero,in presenza
2024,Verona,"Artistica, Letteraria ed Educazione",Arte e Design,L-1,Beni culturali,Beni Culturali,triennale,VERONA,VERONA,accesso libero,in presenza
2024,Bari Politecnico,"Artistica, Letteraria ed Educazione",Arte e Design,LM-12,Design,Disegno Industriale,magistrale,BARI,BARI,accesso libero,in presenza
2024,Bologna,"Artistica, Letteraria ed Educazione",Arte e Design,LM-12,Design,Advanced Design,magistrale,BOLOGNA,BOLOGNA,locale,in presenza
2024,Bolzano,"Artistica, Letteraria ed Educazione",Arte e Design,LM-12,Design,Eco-Social Design,magistrale,BOLZANO,BOLZANO - BOZEN,locale,in presenza
2024,Camerino,"Artistica, Letteraria ed Educazione",Arte e Design,LM-12,Design,Design per l'Innovazione Digitale,magistrale,ASCOLI PICENO,ASCOLI PICENO,accesso libero,in presenza
2024,Chieti e Pescara,"Artistica, Letteraria ed Educazione",Arte e Design,LM-12,Design,Eco Design Inclusivo,magistrale,PESCARA,PESCARA,accesso libero,in presenza
2024,Firenze,"Artistica, Letteraria ed Educazione",Arte e Design,LM-12,Design,Design per l'Innovazione Sostenibile,magistrale,FIRENZE,FIRENZE,accesso libero,mista
2024,Firenze,"Artistica, Letteraria ed Educazione",Arte e Design,LM-12,Design,Design Sistema Moda,magistrale,FIRENZE,FIRENZE,accesso libero,mista
2024,Genova,"Artistica, Letteraria ed Educazione",Arte e Design,LM-12,Design,Design Navale e Nautico,magistrale,LA SPEZIA,LA SPEZIA,locale,in presenza
2024,Genova,"Artistica, Letteraria ed Educazione",Arte e Design,LM-12,Design,Design Prodotto Evento,magistrale,GENOVA,GENOVA,accesso libero,in presenza
2024,Milano Politecnico,"Artistica, Letteraria ed Educazione",Arte e Design,LM-12,Design,Design & Engineering - Progetto e Ingegnerizzazione del Prodotto Industriale,magistrale,MILANO,MILANO,locale,in presenza
2024,Milano Politecnico,"Artistica, Letteraria ed Educazione",Arte e Design,LM-12,Design,Design della Comunicazione,magistrale,MILANO,MILANO,locale,in presenza
2024,Milano Politecnico,"Artistica, Letteraria ed Educazione",Arte e Design,LM-12,Design,Design For The Fashion System - Design per il Sistema Moda,magistrale,MILANO,MILANO,locale,in presenza
2024,Milano Politecnico,"Artistica, Letteraria ed Educazione",Arte e Design,LM-12,Design,Digital And Interaction Design,magistrale,MILANO,MILANO,locale,in presenza
2024,Milano Politecnico,"Artistica, Letteraria ed Educazione",Arte e Design,LM-12,Design,Integrated Product Design,magistrale,MILANO,MILANO,locale,in presenza
2024,Milano Politecnico,"Artistica, Letteraria ed Educazione",Arte e Design,LM-12,Design,Interior And Spatial Design,magistrale,MILANO,MILANO,locale,in presenza
2024,Milano Politecnico,"Artistica, Letteraria ed Educazione",Arte e Design,LM-12,Design,Product Service System Design - Design del Sistema Prodotto Servizio,magistrale,MILANO,MILANO,locale,in presenza
2024,Napoli Federico II,"Artistica, Letteraria ed Educazione",Arte e Design,LM-12,Design,Design per l'Ambiente Costruito,magistrale,NAPOLI,NAPOLI,accesso libero,in presenza
2024,Napoli Vanvitelli,"Artistica, Letteraria ed Educazione",Arte e Design,LM-12,Design,Design per l'Innovazione,magistrale,CASERTA,AVERSA,accesso libero,in presenza
2024,Palermo,"Artistica, Letteraria ed Educazione",Arte e Design,LM-12,Design,"Design, Sostenibilità, Cultura Digitale per il Territorio",magistrale,PALERMO,PALERMO,accesso libero,in presenza
2024,Perugia,"Artistica, Letteraria ed Educazione",Arte e Design,LM-12,Design,Planet Life Design,magistrale,PERUGIA,ASSISI,accesso libero,in presenza
2024,Reggio Calabria,"Artistica, Letteraria ed Educazione",Arte e Design,LM-12,Design,Design per le Culture Mediterranee. Prodotto|Spazio|Comunicazione,magistrale,REGGIO CALABRIA,REGGIO DI CALABRIA,accesso libero,in presenza
2024,Roma La Sapienza,"Artistica, Letteraria ed Educazione",Arte e Design,LM-12,Design,"Design, Comunicazione Visiva e Multimediale",magistrale,ROMA,ROMA,locale,in presenza
2024,Roma La Sapienza,"Artistica, Letteraria ed Educazione",Arte e Design,LM-12,Design,"Design, Territory, Identity And Cultural Assets",magistrale,ROMA,ROMA,locale,in presenza
2024,Roma La Sapienza,"Artistica, Letteraria ed Educazione",Arte e Design,LM-12,Design,Product And Service Design,magistrale,ROMA,ROMA,locale,in presenza
2024,Torino Politecnico,"Artistica, Letteraria ed Educazione",Arte e Design,LM-12,Design,Design Sistemico,magistrale,TORINO,TORINO,accesso libero,in presenza
2024,Venezia Iuav,"Artistica, Letteraria ed Educazione",Arte e Design,LM-12,Design,"Design del Prodotto, della Comunicazione e degli Interni",magistrale,VENEZIA,VENEZIA,locale,in presenza
2024,Venezia Iuav,"Artistica, Letteraria ed Educazione",Arte e Design,LM-12,Design,Moda,magistrale,VENEZIA,VENEZIA,locale,in presenza
2024,Bari,"Artistica, Letteraria ed Educazione",Arte e Design,L-3,"Discipline delle arti figurative, della musica, dello spettacolo e della moda","Dams - Discipline dell'Audiovisivo, della Musica e dello Spettacolo",triennale,BARI,BARI,accesso libero,in presenza
2024,Bologna,"Artistica, Letteraria ed Educazione",Arte e Design,L-3,"Discipline delle arti figurative, della musica, dello spettacolo e della moda",Culture e Pratiche della Moda,triennale,RIMINI,RIMINI,locale,in presenza
2024,Bologna,"Artistica, Letteraria ed Educazione",Arte e Design,L-3,"Discipline delle arti figurative, della musica, dello spettacolo e della moda","Dams - Discipline delle Arti, della Musica e dello Spettacolo",triennale,BOLOGNA,BOLOGNA,locale,in presenza
2024,Cagliari,"Artistica, Letteraria ed Educazione",Arte e Design,L-3,"Discipline delle arti figurative, della musica, dello spettacolo e della moda",Beni Culturali e Spettacolo,triennale,CAGLIARI,CAGLIARI,accesso libero,mista
2024,Calabria,"Artistica, Letteraria ed Educazione",Arte e Design,L-3,"Discipline delle arti figurative, della musica, dello spettacolo e della moda",Comunicazione e Dams,triennale,COSENZA,RENDE,locale,in presenza
2024,Firenze,"Artistica, Letteraria ed Educazione",Arte e Design,L-3,"Discipline delle arti figurative, della musica, dello spettacolo e della moda","Discipline delle Arti, della Musica e dello Spettacolo",triennale,FIRENZE,FIRENZE,accesso libero,in presenza
2024,Firenze,"Artistica, Letteraria ed Educazione",Arte e Design,L-3,"Discipline delle arti figurative, della musica, dello spettacolo e della moda",Progettazione e Gestione di Eventi e Imprese dell'Arte e dello Spettacolo,triennale,PRATO,PRATO,accesso libero,in presenza
2024,Messina,"Artistica, Letteraria ed Educazione",Arte e Design,L-3,"Discipline delle arti figurative, della musica, dello spettacolo e della moda","Discipline delle Arti, della Musica e dello Spettacolo",triennale,MESSINA,MESSINA,accesso libero,in presenza
2024,Milano Cattolica,"Artistica, Letteraria ed Educazione",Arte e Design,L-3,"Discipline delle arti figurative, della musica, dello spettacolo e della moda","Discipline delle arti, dei media e dello spettacolo",triennale,BRESCIA,BRESCIA,accesso libero,in presenza
2024,Milano IULM,"Artistica, Letteraria ed Educazione",Arte e Design,L-3,"Discipline delle arti figurative, della musica, dello spettacolo e della moda",Arti ed Eventi Culturali,triennale,MILANO,MILANO,accesso libero,in presenza
2024,Milano IULM,"Artistica, Letteraria ed Educazione",Arte e Design,L-3,"Discipline delle arti figurative, della musica, dello spettacolo e della moda",Moda e Industrie Creative,triennale,MILANO,MILANO,accesso libero,in presenza
2024,Novedrate e-Campus - telematica,"Artistica, Letteraria ed Educazione",Arte e Design,L-3,"Discipline delle arti figurative, della musica, dello spettacolo e della moda",Design e Discipline della Moda,triennale,COMO,NOVEDRATE,accesso libero,a distanza
2024,Padova,"Artistica, Letteraria ed Educazione",Arte e Design,L-3,"Discipline delle arti figurative, della musica, dello spettacolo e della moda","Discipline delle Arti, della Musica e dello Spettacolo",triennale,PADOVA,PADOVA,accesso libero,in presenza
2024,Palermo,"Artistica, Letteraria ed Educazione",Arte e Design,L-3,"Discipline delle arti figurative, della musica, dello spettacolo e della moda","Discipline delle Arti, della Musica e dello Spettacolo",triennale,PALERMO,PALERMO,accesso libero,in presenza
2024,Pisa,"Artistica, Letteraria ed Educazione",Arte e Design,L-3,"Discipline delle arti figurative, della musica, dello spettacolo e della moda",Discipline dello Spettacolo e della Comunicazione,triennale,PISA,PISA,accesso libero,in presenza
2024,Roma  Mercatorum - telematica,"Artistica, Letteraria ed Educazione",Arte e Design,L-3,"Discipline delle arti figurative, della musica, dello spettacolo e della moda","Scienze e Tecnologie delle Arti, dello Spettacolo e del Cinema",triennale,ROMA,ROMA,accesso libero,a distanza
2024,Roma La Sapienza,"Artistica, Letteraria ed Educazione",Arte e Design,L-3,"Discipline delle arti figurative, della musica, dello spettacolo e della moda",Scienze della Moda e del Costume,triennale,ROMA,ROMA,accesso libero,in presenza
2024,Roma La Sapienza,"Artistica, Letteraria ed Educazione",Arte e Design,L-3,"Discipline delle arti figurative, della musica, dello spettacolo e della moda","Teatro, Cinema, Media",triennale,ROMA,ROMA,accesso libero,in presenza
2024,Roma Link Campus,"Artistica, Letteraria ed Educazione",Arte e Design,L-3,"Discipline delle arti figurative, della musica, dello spettacolo e della moda",Dams - Produzione Audiovisiva e Teatrale,triennale,ROMA,ROMA,accesso libero,in presenza
2024,Roma Tre,"Artistica, Letteraria ed Educazione",Arte e Design,L-3,"Discipline delle arti figurative, della musica, dello spettacolo e della moda","Dams (Discipline delle Arti, della Musica e dello Spettacolo)",triennale,ROMA,ROMA,accesso libero,in presenza
2024,Salento,"Artistica, Letteraria ed Educazione",Arte e Design,L-3,"Discipline delle arti figurative, della musica, dello spettacolo e della moda","Discipline delle Arti, della Musica e dello Spettacolo (Dams)",triennale,LECCE,LECCE,accesso libero,in presenza
2024,Salerno,"Artistica, Letteraria ed Educazione",Arte e Design,L-3,"Discipline delle arti figurative, della musica, dello spettacolo e della moda","Discipline delle Arti Visive, della Musica e dello Spettacolo",triennale,SALERNO,FISCIANO,accesso libero,in presenza
2024,Teramo,"Artistica, Letteraria ed Educazione",Arte e Design,L-3,"Discipline delle arti figurative, della musica, dello spettacolo e della moda","Discipline delle Arti, della Musica e dello Spettacolo",triennale,TERAMO,TERAMO,accesso libero,in presenza
2024,Torino,"Artistica, Letteraria ed Educazione",Arte e Design,L-3,"Discipline delle arti figurative, della musica, dello spettacolo e della moda","Dams (Discipline delle Arti, della Musica e dello Spettacolo)",triennale,TORINO,TORINO,accesso libero,in presenza
2024,Udine,"Artistica, Letteraria ed Educazione",Arte e Design,L-3,"Discipline delle arti figurative, della musica, dello spettacolo e della moda","Dams - Discipline dell'Audiovisivo, dei Media e dello Spettacolo",triennale,GORIZIA,GORIZIA,accesso libero,in presenza
2024,Bari Politecnico,"Artistica, Letteraria ed Educazione",Arte e Design,L-4,Disegno industriale,Disegno Industriale,triennale,BARI,BARI,locale,in presenza
2024,Bologna,"Artistica, Letteraria ed Educazione",Arte e Design,L-4,Disegno industriale,Design del Prodotto Industriale,triennale,BOLOGNA,BOLOGNA,locale,in presenza
2024,Bolzano,"Artistica, Letteraria ed Educazione",Arte e Design,L-4,Disegno industriale,Design e Arti,triennale,BOLZANO,BOLZANO - BOZEN,locale,in presenza
2024,Camerino,"Artistica, Letteraria ed Educazione",Arte e Design,L-4,Disegno industriale,Disegno Industriale e Ambientale,triennale,ASCOLI PICENO,ASCOLI PICENO,accesso libero,in presenza
2024,Chieti e Pescara,"Artistica, Letteraria ed Educazione",Arte e Design,L-4,Disegno industriale,Design,triennale,PESCARA,PESCARA,locale,in presenza
2024,Ferrara,"Artistica, Letteraria ed Educazione",Arte e Design,L-4,Disegno industriale,Design del Prodotto Industriale,triennale,FERRARA,FERRARA,locale,in presenza
2024,Firenze,"Artistica, Letteraria ed Educazione",Arte e Design,L-4,Disegno industriale,Design Tessile e Moda,triennale,PRATO,PRATO,locale,in presenza
2024,Firenze,"Artistica, Letteraria ed Educazione",Arte e Design,L-4,Disegno industriale,"Product, Interior, Communication And Eco-Social Design",triennale,FIRENZE,FIRENZE,locale,in presenza
2024,Genova,"Artistica, Letteraria ed Educazione",Arte e Design,L-4,Disegno industriale,Design del Prodotto e della Comunicazione,triennale,GENOVA,GENOVA,locale,in presenza
2024,Genova,"Artistica, Letteraria ed Educazione",Arte e Design,L-4,Disegno industriale,Design del Prodotto Nautico,triennale,LA SPEZIA,LA SPEZIA,locale,in presenza
2024,Milano Politecnico,"Artistica, Letteraria ed Educazione",Arte e Design,L-4,Disegno industriale,Design degli Interni,triennale,MILANO,MILANO,locale,in presenza
2024,Milano Politecnico,"Artistica, Letteraria ed Educazione",Arte e Design,L-4,Disegno industriale,Design del Prodotto Industriale,triennale,MILANO,MILANO,locale,in presenza
2024,Milano Politecnico,"Artistica, Letteraria ed Educazione",Arte e Design,L-4,Disegno industriale,Design della Comunicazione,triennale,MILANO,MILANO,locale,in presenza
2024,Milano Politecnico,"Artistica, Letteraria ed Educazione",Arte e Design,L-4,Disegno industriale,Design della Moda,triennale,MILANO,MILANO,locale,in presenza
2024,Milano Politecnico,"Artistica, Letteraria ed Educazione",Arte e Design,L-4,Disegno industriale,Interaction Design,triennale,LECCO,LECCO,locale,in presenza
2024,Napoli Federico II,"Artistica, Letteraria ed Educazione",Arte e Design,L-4,Disegno industriale,Design per la Comunita',triennale,NAPOLI,NAPOLI,locale,in presenza
2024,Napoli Vanvitelli,"Artistica, Letteraria ed Educazione",Arte e Design,L-4,Disegno industriale,Design e Comunicazione,triennale,CASERTA,AVERSA,locale,in presenza
2024,Napoli Vanvitelli,"Artistica, Letteraria ed Educazione",Arte e Design,L-4,Disegno industriale,Design per la Moda,triennale,CASERTA,AVERSA,locale,in presenza
2024,Palermo,"Artistica, Letteraria ed Educazione",Arte e Design,L-4,Disegno industriale,Disegno Industriale,triennale,PALERMO,PALERMO,accesso libero,in presenza
2024,Parma,"Artistica, Letteraria ed Educazione",Arte e Design,L-4,Disegno industriale,Design Sostenibile per il Sistema Alimentare,triennale,PARMA,PARMA,locale,in presenza
2024,Perugia,"Artistica, Letteraria ed Educazione",Arte e Design,L-4,Disegno industriale,Design,triennale,PERUGIA,PERUGIA,accesso libero,in presenza
2024,Pisa,"Artistica, Letteraria ed Educazione",Arte e Design,L-4,Disegno industriale,Ingegneria per il Design Industriale,triennale,PISA,PISA,locale,in presenza
2024,Reggio Calabria,"Artistica, Letteraria ed Educazione",Arte e Design,L-4,Disegno industriale,Design,triennale,REGGIO CALABRIA,REGGIO DI CALABRIA,accesso libero,in presenza
2024,Roma  Mercatorum - telematica,"Artistica, Letteraria ed Educazione",Arte e Design,L-4,Disegno industriale,Design del Prodotto e della Moda,triennale,ROMA,ROMA,accesso libero,a distanza
2024,Roma La Sapienza,"Artistica, Letteraria ed Educazione",Arte e Design,L-4,Disegno industriale,Design,triennale,ROMA,ROMA,locale,in presenza
2024,Roma San Raffaele - telematica,"Artistica, Letteraria ed Educazione",Arte e Design,L-4,Disegno industriale,Moda e Design Industriale,triennale,ROMA,ROMA,accesso libero,a distanza
2024,Sassari,"Artistica, Letteraria ed Educazione",Arte e Design,L-4,Disegno industriale,Design,triennale,SASSARI,ALGHERO,locale,in presenza
2024,Torino Politecnico,"Artistica, Letteraria ed Educazione",Arte e Design,L-4,Disegno industriale,Design e Comunicazione,triennale,TORINO,TORINO,locale,in presenza
2024,Tuscia,"Artistica, Letteraria ed Educazione",Arte e Design,L-4,Disegno industriale,Design,triennale,VITERBO,VITERBO,accesso libero,in presenza
2024,Venezia Iuav,"Artistica, Letteraria ed Educazione",Arte e Design,L-4,Disegno industriale,Design,triennale,VICENZA,VICENZA,locale,in presenza
2024,Venezia Iuav,"Artistica, Letteraria ed Educazione",Arte e Design,L-4,Disegno industriale,"Design del Prodotto, della Comunicazione Visiva e degli Interni",triennale,VENEZIA,VENEZIA,locale,in presenza
2024,Venezia Iuav,"Artistica, Letteraria ed Educazione",Arte e Design,L-4,Disegno industriale,Design della Moda e Arti Multimediali,triennale,VENEZIA,VENEZIA,locale,in presenza
2024,Bologna,"Artistica, Letteraria ed Educazione",Arte e Design,LM-45,Musicologia e beni musicali,Discipline della Musica e del Teatro,magistrale,BOLOGNA,BOLOGNA,accesso libero,in presenza
2024,Milano,"Artistica, Letteraria ed Educazione",Arte e Design,LM-45,Musicologia e beni musicali,"Musica, Culture, Media, Performance -",magistrale,MILANO,MILANO,accesso libero,in presenza
2024,Palermo,"Artistica, Letteraria ed Educazione",Arte e Design,LM-45,Musicologia e beni musicali,Musicologia e Scienze dello Spettacolo,magistrale,PALERMO,PALERMO,accesso libero,in presenza
2024,Pavia,"Artistica, Letteraria ed Educazione",Arte e Design,LM-45,Musicologia e beni musicali,Musicologia,magistrale,CREMONA,CREMONA,accesso libero,in presenza
2024,Roma La Sapienza,"Artistica, Letteraria ed Educazione",Arte e Design,LM-45,Musicologia e beni musicali,Musicologia,magistrale,ROMA,ROMA,accesso libero,in presenza
2024,Roma Tor Vergata,"Artistica, Letteraria ed Educazione",Arte e Design,LM-45,Musicologia e beni musicali,Musica e Spettacolo,magistrale,ROMA,ROMA,accesso libero,in presenza
2024,Bari,"Artistica, Letteraria ed Educazione",Arte e Design,LM-65,Scienze dello spettacolo e produzione multimediale,Scienze dello Spettacolo,magistrale,BARI,BARI,accesso libero,in presenza
2024,Bologna,"Artistica, Letteraria ed Educazione",Arte e Design,LM-65,Scienze dello spettacolo e produzione multimediale,"Cinema, Televisione e Produzione Multimediale",magistrale,BOLOGNA,BOLOGNA,accesso libero,in presenza
2024,Bologna,"Artistica, Letteraria ed Educazione",Arte e Design,LM-65,Scienze dello spettacolo e produzione multimediale,Discipline della Musica e del Teatro,magistrale,BOLOGNA,BOLOGNA,accesso libero,in presenza
2024,Bologna,"Artistica, Letteraria ed Educazione",Arte e Design,LM-65,Scienze dello spettacolo e produzione multimediale,Fashion Studies,magistrale,RIMINI,RIMINI,accesso libero,in presenza
2024,Cagliari,"Artistica, Letteraria ed Educazione",Arte e Design,LM-65,Scienze dello spettacolo e produzione multimediale,Produzione Multimediale,magistrale,CAGLIARI,CAGLIARI,accesso libero,in presenza
2024,Calabria,"Artistica, Letteraria ed Educazione",Arte e Design,LM-65,Scienze dello spettacolo e produzione multimediale,"Dams e Storia dell'Arte. Organizzazione e Teoria delle Arti, della Musica e del Teatro",magistrale,COSENZA,RENDE,locale,in presenza
2024,Catania,"Artistica, Letteraria ed Educazione",Arte e Design,LM-65,Scienze dello spettacolo e produzione multimediale,Comunicazione della Cultura e dello Spettacolo,magistrale,CATANIA,CATANIA,accesso libero,in presenza
2024,Firenze,"Artistica, Letteraria ed Educazione",Arte e Design,LM-65,Scienze dello spettacolo e produzione multimediale,Scienze dello Spettacolo,magistrale,FIRENZE,FIRENZE,accesso libero,in presenza
2024,Messina,"Artistica, Letteraria ed Educazione",Arte e Design,LM-65,Scienze dello spettacolo e produzione multimediale,Turismo e Spettacolo,magistrale,MESSINA,MESSINA,accesso libero,in presenza
2024,Milano IULM,"Artistica, Letteraria ed Educazione",Arte e Design,LM-65,Scienze dello spettacolo e produzione multimediale,"Televisione, Cinema e New Media",magistrale,MILANO,MILANO,accesso libero,in presenza
2024,Napoli Federico II,"Artistica, Letteraria ed Educazione",Arte e Design,LM-65,Scienze dello spettacolo e produzione multimediale,Discipline della Musica e dello Spettacolo. Storia e Teoria,magistrale,NAPOLI,NAPOLI,accesso libero,in presenza
2024,Padova,"Artistica, Letteraria ed Educazione",Arte e Design,LM-65,Scienze dello spettacolo e produzione multimediale,Scienze dello Spettacolo e Produzione Multimediale,magistrale,PADOVA,PADOVA,accesso libero,in presenza
2024,Palermo,"Artistica, Letteraria ed Educazione",Arte e Design,LM-65,Scienze dello spettacolo e produzione multimediale,Musicologia e Scienze dello Spettacolo,magistrale,PALERMO,PALERMO,accesso libero,in presenza
2024,Pavia,"Artistica, Letteraria ed Educazione",Arte e Design,LM-65,Scienze dello spettacolo e produzione multimediale,Scritture e Progetti per le Arti Visive e Performative,magistrale,PAVIA,PAVIA,accesso libero,in presenza
2024,Roma La Sapienza,"Artistica, Letteraria ed Educazione",Arte e Design,LM-65,Scienze dello spettacolo e produzione multimediale,Fashion Studies,magistrale,ROMA,ROMA,accesso libero,in presenza
2024,Roma La Sapienza,"Artistica, Letteraria ed Educazione",Arte e Design,LM-65,Scienze dello spettacolo e produzione multimediale,"Scritture e Produzioni dello Spettacolo e dei Media (Cinema, Teatro, Danza)",magistrale,ROMA,ROMA,accesso libero,in presenza
2024,Roma Tor Vergata,"Artistica, Letteraria ed Educazione",Arte e Design,LM-65,Scienze dello spettacolo e produzione multimediale,Musica e Spettacolo,magistrale,ROMA,ROMA,accesso libero,in presenza
2024,Roma Tre,"Artistica, Letteraria ed Educazione",Arte e Design,LM-65,Scienze dello spettacolo e produzione multimediale,"Cinema, Televisione e Produzione Multimediale",magistrale,ROMA,ROMA,accesso libero,in presenza
2024,Roma Tre,"Artistica, Letteraria ed Educazione",Arte e Design,LM-65,Scienze dello spettacolo e produzione multimediale,"Dams Teatro, Musica, Danza",magistrale,ROMA,ROMA,accesso libero,in presenza
2024,Salento,"Artistica, Letteraria ed Educazione",Arte e Design,LM-65,Scienze dello spettacolo e produzione multimediale,Scienze dello Spettacolo e della Produzione Audiovisiva,magistrale,LECCE,LECCE,accesso libero,mista
2024,Salerno,"Artistica, Letteraria ed Educazione",Arte e Design,LM-65,Scienze dello spettacolo e produzione multimediale,Scienze dello Spettacolo e della Produzione Multimediale,magistrale,SALERNO,FISCIANO,accesso libero,in presenza
2024,Teramo,"Artistica, Letteraria ed Educazione",Arte e Design,LM-65,Scienze dello spettacolo e produzione multimediale,"Media, Arti, Culture",magistrale,TERAMO,TERAMO,accesso libero,in presenza
2024,Torino,"Artistica, Letteraria ed Educazione",Arte e Design,LM-65,Scienze dello spettacolo e produzione multimediale,"Cam - Cinema, Arti della Scena, Musica e Media",magistrale,TORINO,TORINO,accesso libero,in presenza
2024,Udine,"Artistica, Letteraria ed Educazione",Arte e Design,LM-65,Scienze dello spettacolo e produzione multimediale,Scienze del Patrimonio Audiovisivo e dell'Educazione Ai Media,magistrale,UDINE,UDINE,accesso libero,in presenza
2024,Venezia Iuav,"Artistica, Letteraria ed Educazione",Arte e Design,LM-65,Scienze dello spettacolo e produzione multimediale,Arti Visive e Cinema Espanso,magistrale,VENEZIA,VENEZIA,locale,in presenza
2024,Venezia Iuav,"Artistica, Letteraria ed Educazione",Arte e Design,LM-65,Scienze dello spettacolo e produzione multimediale,Teatro e Arti Performative,magistrale,VENEZIA,VENEZIA,locale,in presenza
2024,Bari,"Artistica, Letteraria ed Educazione",Arte e Design,LM-89,Storia dell'arte,Storia dell'Arte,magistrale,BARI,BARI,accesso libero,in presenza
2024,Basilicata,"Artistica, Letteraria ed Educazione",Arte e Design,LM-89,Storia dell'arte,Archeologia e Storia dell'Arte,magistrale,MATERA,MATERA,accesso libero,in presenza
2024,Bologna,"Artistica, Letteraria ed Educazione",Arte e Design,LM-89,Storia dell'arte,Arti Visive,magistrale,BOLOGNA,BOLOGNA,accesso libero,in presenza
2024,Bologna,"Artistica, Letteraria ed Educazione",Arte e Design,LM-89,Storia dell'arte,"Beni Archeologici, Artistici e del Paesaggio: Storia, Tutela e Valorizzazione",magistrale,RAVENNA,RAVENNA,accesso libero,in presenza
2024,Ca' Foscari Venezia,"Artistica, Letteraria ed Educazione",Arte e Design,LM-89,Storia dell'arte,Storia delle Arti e Conservazione dei Beni Artistici,magistrale,VENEZIA,VENEZIA,accesso libero,in presenza
2024,Cagliari,"Artistica, Letteraria ed Educazione",Arte e Design,LM-89,Storia dell'arte,Storia dell'Arte,magistrale,CAGLIARI,CAGLIARI,accesso libero,in presenza
2024,Calabria,"Artistica, Letteraria ed Educazione",Arte e Design,LM-89,Storia dell'arte,"Dams e Storia dell'Arte. Organizzazione e Teoria delle Arti, della Musica e del Teatro",magistrale,COSENZA,RENDE,locale,in presenza
2024,Cassino,"Artistica, Letteraria ed Educazione",Arte e Design,LM-89,Storia dell'arte,Metodi e Tecnologie per il Patrimonio Culturale,magistrale,FROSINONE,CASSINO,accesso libero,in presenza
2024,Catania,"Artistica, Letteraria ed Educazione",Arte e Design,LM-89,Storia dell'arte,Storia dell'Arte e Beni Culturali,magistrale,CATANIA,CATANIA,accesso libero,in presenza
2024,Chieti e Pescara,"Artistica, Letteraria ed Educazione",Arte e Design,LM-89,Storia dell'arte,Beni Archeologici e Storico-Artistici,magistrale,CHIETI,CHIETI,accesso libero,in presenza
2024,Firenze,"Artistica, Letteraria ed Educazione",Arte e Design,LM-89,Storia dell'arte,Storia dell'Arte,magistrale,FIRENZE,FIRENZE,accesso libero,in presenza
2024,Genova,"Artistica, Letteraria ed Educazione",Arte e Design,LM-89,Storia dell'arte,Storia dell'Arte e Valorizzazione del Patrimonio Artistico,magistrale,GENOVA,GENOVA,accesso libero,in presenza
2024,L'Aquila,"Artistica, Letteraria ed Educazione",Arte e Design,LM-89,Storia dell'arte,Beni Culturali,magistrale,L'AQUILA,L'AQUILA,accesso libero,in presenza
2024,Macerata,"Artistica, Letteraria ed Educazione",Arte e Design,LM-89,Storia dell'arte,Management dei Beni Culturali,magistrale,MACERATA,MACERATA,accesso libero,in presenza
2024,Milano,"Artistica, Letteraria ed Educazione",Arte e Design,LM-89,Storia dell'arte,Storia e Critica dell'Arte,magistrale,MILANO,MILANO,accesso libero,in presenza
